num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2021S019330;22/10/2021;20:30:00;"AVDA. MEDITERRANEO, 29";29;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"442858,881";"4473157,149";N;NULL
2021S019330;22/10/2021;20:30:00;"AVDA. MEDITERRANEO, 29";29;3;RETIRO;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;"442858,881";"4473157,149";N;NULL
2021S019331;22/10/2021;20:35:00;"CALL. EMBAJADORES, 218";218;2;ARGANZUELA;Atropello a persona;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;"441248,849";"4471268,493";N;NULL
2021S019331;22/10/2021;20:35:00;"CALL. EMBAJADORES, 218";218;2;ARGANZUELA;Atropello a persona;Despejado;Turismo;Peatón;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"441248,849";"4471268,493";N;NULL
2021S019332;22/10/2021;18:45:00;"AUTOV. A-2, +00500S";+00500S;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Camión rígido;Conductor;De 35 a 39 años;Hombre;NULL;NULL;"444493,412";"4477559,06";N;NULL
2021S019332;22/10/2021;18:45:00;"AUTOV. A-2, +00500S";+00500S;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;"444493,412";"4477559,06";N;NULL
2021S019332;22/10/2021;18:45:00;"AUTOV. A-2, +00500S";+00500S;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"444493,412";"4477559,06";N;NULL
2021S019333;22/10/2021;19:45:00;"AUTOV. A-6, +00600E";+00600E;9;MONCLOA-ARAVACA;Alcance;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;"437508,485";"4477849,818";N;NULL
2021S019333;22/10/2021;19:45:00;"AUTOV. A-6, +00600E";+00600E;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;"437508,485";"4477849,818";S;NULL
2021S019333;22/10/2021;19:45:00;"AUTOV. A-6, +00600E";+00600E;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"437508,485";"4477849,818";N;NULL
2021S019334;22/10/2021;19:15:00;"AUTOV. M-30, +03200E PK 32.300";+03200E;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;"442485,199";"4481672,573";N;NULL
2021S019334;22/10/2021;19:15:00;"AUTOV. M-30, +03200E PK 32.300";+03200E;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;"442485,199";"4481672,573";N;NULL
2021S019335;22/10/2021;20:05:00;"AUTOV. M-30, +00200E M-30 C-2 LATERAL PK 2.300";+00200E;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;"443464,645";"4479508,467";N;NULL
2021S019335;22/10/2021;20:05:00;"AUTOV. M-30, +00200E M-30 C-2 LATERAL PK 2.300";+00200E;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;"443464,645";"4479508,467";N;NULL
2021S019335;22/10/2021;20:05:00;"AUTOV. M-30, +00200E M-30 C-2 LATERAL PK 2.300";+00200E;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"443464,645";"4479508,467";N;NULL
2021S019335;22/10/2021;20:05:00;"AUTOV. M-30, +00200E M-30 C-2 LATERAL PK 2.300";+00200E;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;NULL;NULL;"443464,645";"4479508,467";N;NULL
2021S019335;22/10/2021;20:05:00;"AUTOV. M-30, +00200E M-30 C-2 LATERAL PK 2.300";+00200E;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;"443464,645";"4479508,467";N;NULL
2021S019336;22/10/2021;18:30:00;"CALL. GRAN VIA, 45";45;1;CENTRO;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"440008,399";"4474729,399";N;NULL
2021S019336;22/10/2021;18:30:00;"CALL. GRAN VIA, 45";45;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"440008,399";"4474729,399";N;NULL
2021S019337;22/10/2021;21:50:00;CALL. RIOS ROSAS / CALL. PONZANO;11;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;"440732,843";"4477034,259";N;NULL
2021S019337;22/10/2021;21:50:00;CALL. RIOS ROSAS / CALL. PONZANO;11;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;"440732,843";"4477034,259";S;NULL
2021S019337;22/10/2021;21:50:00;CALL. RIOS ROSAS / CALL. PONZANO;11;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;"440732,843";"4477034,259";N;NULL
2021S019338;22/10/2021;20:15:00;"CALL. PEDRO LABORDE, 49";49;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"444855,116";"4470859,414";N;NULL
2021S019339;22/10/2021;18:15:00;"AVDA. ASTURIAS, 68";68;6;TETUÁN;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"440729,861";"4480406,548";N;NULL
2021S019340;22/10/2021;21:36:00;CALL. SAN CIPRIANO / CALL. LAGO VAN;30;19;VICÁLVARO;Colisión frontal;Despejado;Ciclomotor;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"448537,823";"4472786,146";N;NULL
2021S019340;22/10/2021;21:36:00;CALL. SAN CIPRIANO / CALL. LAGO VAN;30;19;VICÁLVARO;Colisión frontal;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"448537,823";"4472786,146";N;NULL
2021S019340;22/10/2021;21:36:00;CALL. SAN CIPRIANO / CALL. LAGO VAN;30;19;VICÁLVARO;Colisión frontal;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;"448537,823";"4472786,146";N;NULL
2021S019341;22/10/2021;21:55:00;"CALL. ENRIQUE GARCIA ALVAREZ, 16";16;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;"447800,573";"4470414,46";N;NULL
2021S019341;22/10/2021;21:55:00;"CALL. ENRIQUE GARCIA ALVAREZ, 16";16;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;"447800,573";"4470414,46";N;NULL
2021S019342;22/10/2021;22:25:00;CALL. FERNANDO EL CATOLICO / CALL. ARCIPRESTE DE HITA;88;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;"439100,41";"4476209,786";N;NULL
2021S019342;22/10/2021;22:25:00;CALL. FERNANDO EL CATOLICO / CALL. ARCIPRESTE DE HITA;88;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;"439100,41";"4476209,786";N;NULL
2021S019345;22/10/2021;23:30:00;CALL. JULIA GARCIA BOUTAN / AVDA. NIZA;18;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"448485,872";"4475660,343";N;NULL
2021S019345;22/10/2021;23:30:00;CALL. JULIA GARCIA BOUTAN / AVDA. NIZA;18;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;"448485,872";"4475660,343";S;NULL
2021S019346;22/10/2021;22:45:00;AVDA. ENTREVIAS / CALL. CALERO PITA;40;13;PUENTE DE VALLECAS;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"443136,535";"4470547,181";N;NULL
2021S019346;22/10/2021;22:45:00;AVDA. ENTREVIAS / CALL. CALERO PITA;40;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;"443136,535";"4470547,181";N;NULL
2021S019354;16/07/2021;22:30:00;"CALL. SOFIA, 211";211;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"448912,59";"4475983,299";N;NULL
2021S019354;16/07/2021;22:30:00;"CALL. SOFIA, 211";211;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"448912,59";"4475983,299";N;NULL
2021S019355;23/10/2021;0:20:00;CALL. ALCALA / CALL. GOYA;151;4;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 65 a 69 años;Hombre;3;Ingreso superior a 24 horas;"442695,016";"4475133,078";N;NULL
2021S019356;23/10/2021;0:50:00;"CALL. ISIDRO FERNANDEZ, 4";4;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"441836,882";"4481698,148";S;NULL
2021S019356;23/10/2021;0:50:00;"CALL. ISIDRO FERNANDEZ, 4";4;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"441836,882";"4481698,148";N;NULL
2021S019359;23/10/2021;1:10:00;GTA. EJERCITO / CMNO. INGENIEROS;1;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;"436777,48";"4471089,172";S;NULL
2021S019359;23/10/2021;1:10:00;GTA. EJERCITO / CMNO. INGENIEROS;1;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;"436777,48";"4471089,172";N;NULL
2021S019363;23/10/2021;1:45:00;"CALL. JORGE JUAN, 146";146;4;SALAMANCA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;"443687,883";"4474882,549";N;NULL
2021S019367;23/10/2021;2:30:00;"AUTOV. M-30 / KM 31,800";+00400I;5;CHAMARTÍN;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"443826,494";"4478051,918";S;NULL
2021S019368;23/10/2021;2:30:00;"AVDA. MEMORIA, 1";1;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;"438723,845";"4476530,22";N;NULL
2021S019368;23/10/2021;2:30:00;"AVDA. MEMORIA, 1";1;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;NULL;NULL;"438723,845";"4476530,22";N;NULL
2021S019369;23/10/2021;2:30:00;"AVDA. REYES CATOLICOS, 4";4;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"438896,382";"4476525,746";N;NULL
2021S019369;23/10/2021;2:30:00;"AVDA. REYES CATOLICOS, 4";4;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;"438896,382";"4476525,746";N;NULL
2021S019369;23/10/2021;2:30:00;"AVDA. REYES CATOLICOS, 4";4;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"438896,382";"4476525,746";N;NULL
2021S019369;23/10/2021;2:30:00;"AVDA. REYES CATOLICOS, 4";4;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;"438896,382";"4476525,746";N;NULL
2021S019370;23/10/2021;2:15:00;"AVDA. MAYORAZGO, 34";34;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;"447127,278";"4468494,378";N;NULL
2021S019372;23/10/2021;4:30:00;"CALL. LA MASO, 18";18;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"439708,544";"4482698,413";S;NULL
2021S019372;23/10/2021;4:30:00;"CALL. LA MASO, 18";18;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439708,544";"4482698,413";N;NULL
2021S019376;23/10/2021;4:30:00;CALL. MARIA DE MOLINA / CALL. MARIA DE MOLINA;37;5;CHAMARTÍN;Colisión lateral;NULL;Autobús;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"442288,877";"4476567,687";N;NULL
2021S019376;23/10/2021;4:30:00;CALL. MARIA DE MOLINA / CALL. MARIA DE MOLINA;37;5;CHAMARTÍN;Colisión lateral;NULL;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;NULL;NULL;"442288,877";"4476567,687";N;NULL
2021S019384;22/10/2021;13:55:00;AVDA. REAL DE PINTO / AVDA. REAL DE PINTO;170;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;"439130,506";"4464532,005";N;NULL
2021S019384;22/10/2021;13:55:00;AVDA. REAL DE PINTO / AVDA. REAL DE PINTO;170;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;"439130,506";"4464532,005";N;NULL
2021S019384;22/10/2021;13:55:00;AVDA. REAL DE PINTO / AVDA. REAL DE PINTO;170;17;VILLAVERDE;Alcance;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"439130,506";"4464532,005";N;NULL
2021S019385;23/10/2021;5:30:00;CALL. ALCALA / CALL. RUFINO BLANCO;134;4;SALAMANCA;Caída;NULL;VMU eléctrico;Conductor;De 21 a 24 años;Hombre;NULL;NULL;"443127,326";"4475408,51";N;NULL
2021S019386;22/10/2021;14:00:00;RONDA. SUR / CALL. LOS BARROS;231;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;"443599,677";"4469376,782";N;NULL
2021S019386;22/10/2021;14:00:00;RONDA. SUR / CALL. LOS BARROS;231;13;PUENTE DE VALLECAS;Caída;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"443599,677";"4469376,782";N;NULL
2021S019389;22/10/2021;12:20:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;1;5;CHAMARTÍN;Colisión lateral;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;NULL;NULL;"442523,225";"4476578,051";N;NULL
2021S019389;22/10/2021;12:20:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;1;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;"442523,225";"4476578,051";N;NULL
2021S019394;22/10/2021;10:15:00;BULEV. JOSE PRAT / CALL. LADERA DE LOS ALMENDROS;6A;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"446951,088";"4472110,522";N;NULL
2021S019394;22/10/2021;10:15:00;BULEV. JOSE PRAT / CALL. LADERA DE LOS ALMENDROS;6A;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;"446951,088";"4472110,522";N;NULL
2021S019395;23/10/2021;7:30:00;CALL. RIVAS / AUTOV. M-45;39;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Camión rígido;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"450923,676";"4471559,322";N;NULL
2021S019395;23/10/2021;7:30:00;CALL. RIVAS / AUTOV. M-45;39;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;"450923,676";"4471559,322";S;NULL
2021S019395;23/10/2021;7:30:00;CALL. RIVAS / AUTOV. M-45;39;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"450923,676";"4471559,322";N;NULL
2021S019395;23/10/2021;7:30:00;CALL. RIVAS / AUTOV. M-45;39;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;"450923,676";"4471559,322";N;NULL
2021S019398;22/10/2021;13:44:00;CALL. PIQUEÑAS / CALL. RUFINO REJON;30;11;CARABANCHEL;Alcance;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;"435517,606";"4468850,448";N;NULL
2021S019398;22/10/2021;13:44:00;CALL. PIQUEÑAS / CALL. RUFINO REJON;30;11;CARABANCHEL;Alcance;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"435517,606";"4468850,448";N;NULL
2021S019398;22/10/2021;13:44:00;CALL. PIQUEÑAS / CALL. RUFINO REJON;30;11;CARABANCHEL;Alcance;Despejado;Furgoneta;Pasajero;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"435517,606";"4468850,448";N;NULL
2021S019399;22/10/2021;12:50:00;"CALL. GUTENBERG, 7";7;3;RETIRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"442208,947";"4473010,932";N;NULL
2021S019401;23/10/2021;7:20:00;CALL. MARQUES DE JURA REAL / CALL. INMACULADA CONCEPCION;34;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;"439545,22";"4471355,134";N;NULL
2021S019401;23/10/2021;7:20:00;CALL. MARQUES DE JURA REAL / CALL. INMACULADA CONCEPCION;34;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439545,22";"4471355,134";N;NULL
2021S019402;23/10/2021;7:15:00;"CALL. ALFONSO XII, 26";26;3;RETIRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"441538,97";"4474118,699";S;NULL
2021S019402;23/10/2021;7:15:00;"CALL. ALFONSO XII, 26";26;3;RETIRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"441538,97";"4474118,699";N;NULL
2021S019403;23/10/2021;9:25:00;CALL. EL BOSCO / CALL. CERAMICA;14;13;PUENTE DE VALLECAS;Caída;Despejado;Motocicleta > 125cc;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;"444394,582";"4472886,432";N;NULL
2021S019405;22/10/2021;12:45:00;CALL. SANCHEZ BARCAIZTEGUI / CALL. VALDERRIBAS;1;3;RETIRO;Atropello a persona;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;"442755,859";"4472815,468";N;NULL
2021S019405;22/10/2021;12:45:00;CALL. SANCHEZ BARCAIZTEGUI / CALL. VALDERRIBAS;1;3;RETIRO;Atropello a persona;Despejado;Furgoneta;Peatón;Más de 74 años;Hombre;NULL;NULL;"442755,859";"4472815,468";N;NULL
2021S019406;22/10/2021;13:45:00;"AUTOV. M-30, +01000I P.K. 10,200";+01000I;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;"442777,556";"4471713,982";N;NULL
2021S019406;22/10/2021;13:45:00;"AUTOV. M-30, +01000I P.K. 10,200";+01000I;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;"442777,556";"4471713,982";N;NULL
2021S019409;22/10/2021;13:36:00;CALL. GALEON / AVDA. CANTABRIA;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;"450145,025";"4478282,687";N;NULL
2021S019409;22/10/2021;13:36:00;CALL. GALEON / AVDA. CANTABRIA;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;"450145,025";"4478282,687";N;NULL
2021S019410;23/10/2021;10:40:00;"AVDA. ALBUFERA, 319";319;13;PUENTE DE VALLECAS;Colisión fronto-lateral;NULL;Furgoneta;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"446295,987";"4470610,558";N;NULL
2021S019410;23/10/2021;10:40:00;"AVDA. ALBUFERA, 319";319;13;PUENTE DE VALLECAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;"446295,987";"4470610,558";N;NULL
2021S019411;23/10/2021;11:20:00;"CALL. PEDRO CAMPOS, 10";10;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"438950,961";"4471339,362";N;NULL
2021S019412;23/10/2021;10:35:00;"BULEV. JOSE PRAT, 26";26;19;VICÁLVARO;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"447209,967";"4472027,236";N;NULL
2021S019412;23/10/2021;10:35:00;"BULEV. JOSE PRAT, 26";26;19;VICÁLVARO;Colisión lateral;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"447209,967";"4472027,236";N;NULL
2021S019413;23/10/2021;4:00:00;"AUTOV. M-30, +01800E 18RH08";+01800E;10;LATINA;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;De 21 a 24 años;Mujer;NULL;NULL;"438709,813";"4474494,202";N;NULL
2021S019413;23/10/2021;4:00:00;"AUTOV. M-30, +01800E 18RH08";+01800E;10;LATINA;Choque contra obstáculo fijo;Despejado;Todo terreno;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;"438709,813";"4474494,202";N;NULL
2021S019414;23/10/2021;11:30:00;CALL. ANA TERESA / CALL. ANITA VINDEL;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;"433299,947";"4479350,862";S;NULL
2021S019414;23/10/2021;11:30:00;CALL. ANA TERESA / CALL. ANITA VINDEL;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"433299,947";"4479350,862";N;NULL
2021S019414;23/10/2021;11:30:00;CALL. ANA TERESA / CALL. ANITA VINDEL;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;"433299,947";"4479350,862";N;NULL
2021S019414;23/10/2021;11:30:00;CALL. ANA TERESA / CALL. ANITA VINDEL;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;"433299,947";"4479350,862";N;NULL
2021S019414;23/10/2021;11:30:00;CALL. ANA TERESA / CALL. ANITA VINDEL;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;14;Sin asistencia sanitaria;"433299,947";"4479350,862";N;NULL
2021S019414;23/10/2021;11:30:00;CALL. ANA TERESA / CALL. ANITA VINDEL;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;14;Sin asistencia sanitaria;"433299,947";"4479350,862";N;NULL
2021S019415;21/10/2021;9:05:00;"CALL. SANCHEZ PRECIADO, 75";75;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;"439853,534";"4479462,686";N;NULL
2021S019415;21/10/2021;9:05:00;"CALL. SANCHEZ PRECIADO, 75";75;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"439853,534";"4479462,686";N;NULL
2021S019416;23/10/2021;12:45:00;"CALL. SANTA TERESA, 11";11;1;CENTRO;Alcance;NULL;Bicicleta;Conductor;De 21 a 24 años;Mujer;NULL;NULL;"441033,44";"4475192,373";N;NULL
2021S019416;23/10/2021;12:45:00;"CALL. SANTA TERESA, 11";11;1;CENTRO;Alcance;NULL;Furgoneta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"441033,44";"4475192,373";N;NULL
2021S019418;22/10/2021;8:20:00;"CALL. FERRAZ, 11";11;9;MONCLOA-ARAVACA;Alcance;Despejado;Motocicleta > 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;"439140,982";"4475312,94";N;NULL
2021S019418;22/10/2021;8:20:00;"CALL. FERRAZ, 11";11;9;MONCLOA-ARAVACA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;"439140,982";"4475312,94";N;NULL
2021S019418;22/10/2021;8:20:00;"CALL. FERRAZ, 11";11;9;MONCLOA-ARAVACA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;"439140,982";"4475312,94";N;NULL
2021S019418;22/10/2021;8:20:00;"CALL. FERRAZ, 11";11;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439140,982";"4475312,94";N;NULL
2021S019419;22/10/2021;13:37:00;"CALL. LOS YEBENES, 49";49;10;LATINA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"436061,163";"4471903,687";N;NULL
2021S019419;22/10/2021;13:37:00;"CALL. LOS YEBENES, 49";49;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;"436061,163";"4471903,687";N;NULL
